42011	46
42039	6
45063	22
46099	62
48213	4
48367	1
48493	1
55017	2
56025	141
01125	97
04023	3
05031	37
06067	394
08083	6
13221	1
17001	19
17029	3
18037	2
18163	68
19045	2
19171	1
21033	1
21187	2
22069	5
27109	31
28117	1
33003	3
34011	3
34039	42
35047	1
36055	216
37063	99
38099	1
40087	2
46009	32
46135	3
47017	2
47143	4
48025	5
48151	1
48179	4
53065	1
55081	6
06103	8
09001	98
13033	1
13187	5
17093	4
19109	2
22105	13
25003	8
26011	1
26039	1
26165	3
31079	18
36119	188
37127	16
39017	42
39143	1
40123	12
41005	15
42013	16
48215	107
51680	33
55019	7
01127	17
04025	19
05033	6
06041	18
06069	14
08085	4
13223	4
18011	2
18039	24
18165	11
19047	2
21035	6
21189	1
28119	1
29127	2
33005	11
34013	113
35049	38
36057	13
37065	4
37191	7
38073	1
39081	1012
40089	4
47019	1
47145	3
48027	53
49035	188
50015	2
53067	26
55083	1
06105	1
09003	102
12027	9
13161	1
13189	1
17095	5
20091	97
21225	2
25005	34
27021	1
27049	7
28057	1
29065	2
31053	3
37101	10
37129	130
39019	2
39145	10
40125	9
41007	22
42015	2
47083	16
48091	12
48217	1
48343	1
48497	8
56001	18
56029	2
01101	84
04027	18
05035	8
08087	1
12091	35
13225	5
17005	1
18167	24
20029	1
20155	8
21037	5
22045	8
29101	6
33007	5
34015	12
36031	3
36059	76
37067	74
37193	2
39083	3
41071	4
48001	2
48029	739
48281	1
48407	4
51025	17
51179	1
51683	6
53041	2
54077	1
55085	1
01067	3
02110	14
06107	37
08123	17
09005	4
12001	143
17097	48
21227	44
22109	11
26015	2
28059	23
29067	1
30047	2
31055	244
37103	2
39147	4
41009	1
42017	48
45041	28
47085	3
48219	1
48471	12
48499	2
01103	19
04001	2
05037	1
06045	7
08089	1
12093	5
13227	1
17007	3
17133	1
18141	38
18169	2
20003	1
22047	7
31119	6
33009	7
34017	143
35025	5
36033	3
37069	1
37195	15
38077	1
39085	14
40065	1
42081	32
46113	9
47149	62
48157	74
48409	3
49011	10
49039	3
50019	1
51027	2
51153	31
51720	1
53043	1
54079	2
55087	34
01041	3
01069	27
06109	6
09007	5
12003	1
13039	6
13291	2
17099	93
25009	58
26017	6
27025	3
28033	17
29069	2
29195	2
30049	9
37105	3
39149	3
40101	6
42019	110
45043	12
48347	9
48473	5
55123	1
56005	2
04003	10
05011	1
05039	2
06047	54
12095	1144
17135	1
18017	3
18143	1
19179	4
20005	2
20131	1
21013	1
26081	128
29105	1
34019	5
35027	4
37197	4
39087	6
42083	3
47123	2
48005	11
48131	1
51001	1
51155	2
53045	5
54053	2
55089	8
01043	10
02240	2
09009	118
12005	76
13013	8
13293	1
16065	2
17073	3
18081	18
26019	4
26145	5
27027	13
27153	1
28035	56
29043	7
29197	1
31185	1
35028	2
37107	2
39123	4
40103	2
45045	107
48097	1
48321	2
48349	1
51660	17
04005	35
06021	3
06049	1
12097	66
17137	2
18019	9
18145	5
19153	208
21015	7
21141	1
21169	59
23031	19
27091	2
29107	2
35001	149
35029	1
37045	5
37171	1
39061	472
39089	36
40041	1
40069	2
42085	2
47125	40
48007	2
48133	1
49015	1
51157	1
53047	2
54055	9
55063	20
01045	1
08101	48
12007	3
12133	2
13015	11
13295	11
18083	4
20071	1
20099	2
21205	4
26147	13
27001	1
28037	1
31033	1
37109	6
40105	2
42121	2
45047	4
47063	5
48071	3
48099	3
48323	3
48477	1
55127	20
01109	12
02180	1
04007	6
05015	16
06023	13
08067	10
12071	121
12099	357
17111	28
17139	1
18147	1
19029	6
19155	5
20009	1
21017	1
29109	2
36011	4
36039	1
37047	2
37173	2
39063	2
41051	499
47127	1
48009	1
48135	24
53021	4
53049	1
54057	4
01047	1
12009	117
13143	6
13297	13
16069	17
17077	13
18085	1
21207	4
26121	8
26149	7
27003	17
28011	5
28039	1
29047	9
30027	4
31161	1
40107	1
42123	3
45021	5
45049	3
47065	90
48073	5
48325	1
48451	19
48479	33
51510	88
51790	4
55101	27
04009	2
05143	97
06025	15
08041	130
08069	46
12073	224
17113	44
19157	13
21019	6
21145	6
24043	13
26087	3
27095	6
35005	5
36013	12
37021	145
37049	6
37175	4
39065	5
41053	1
42061	1
42089	10
47101	2
49019	4
51700	50
54059	1
01021	2
01049	6
08105	1
13299	2
16043	1
17051	1
18087	1
21083	2
21209	6
27131	9
29021	2
29049	1
30029	12
35006	1
39101	9
39129	3
40109	380
42125	10
45023	1
47067	1
48453	1245
55103	2
05019	4
05145	7
08043	1
12075	1
13209	1
17115	18
19131	1
20111	6
22001	2
24045	18
26061	4
27097	5
30093	9
36015	13
37023	7
37177	1
38059	1
39067	1
40047	6
42063	9
47103	1
48139	15
48265	4
53025	5
54033	5
01023	1
02185	3
02220	1
08107	9
12111	24
18061	7
18089	36
19097	1
21085	2
26125	166
27007	4
27133	1
28141	5
29023	7
29177	1
39103	4
42127	3
47069	1
48329	16
48455	1
51640	1
55105	16
06001	483
06029	450
08045	6
13085	2
17117	13
19007	1
20113	1
21121	7
21149	2
22003	4
23011	14
24047	28
27099	1
29213	15
35009	4
36017	3
37025	16
37151	2
37179	16
38033	2
39041	7
40021	17
40049	3
41057	1
42065	3
47105	1
48113	1484
51515	2
51830	16
53027	14
54035	2
55043	4
01025	3
05085	78
06093	1
12113	16
13121	3093
13275	6
16047	12
17055	2
18063	12
19099	1
20051	2
20079	1
21087	1
22095	6
26127	2
27009	2
27135	1
28017	1
28143	1
32021	1
42101	874
42129	18
45027	2
46035	2
47043	8
48051	1
48303	71
55107	1
