06037	86482
36061	76818
17031	48865
13121	27976
06075	27073
53033	26036
48201	22588
06073	22413
11001	21312
04013	19629
48113	19611
48453	18642
25025	18365
32003	15201
39081	14528
41051	13634
39035	13339
42101	12679
12086	12000
27053	11782
47037	10983
06059	10972
08031	10709
06071	10434
12095	10339
06085	9329
06001	8321
48029	8217
29510	8182
06029	7785
42003	7692
53011	7685
39049	7639
06067	7548
26163	7083
24510	6656
37119	6612
55079	6300
06065	6297
18097	6141
29095	6076
22071	5883
12057	5878
39061	5847
48439	5773
37183	5550
47157	5515
25017	5057
40109	4656
01073	4461
55051	4367
51760	4243
04019	4095
49035	4088
21111	3710
40143	3703
12011	3682
08013	3629
55025	3566
12031	3540
39097	3517
36055	3513
12099	3440
36029	3212
06019	3132
06013	2963
31055	2866
06081	2841
27123	2816
53053	2797
15003	2733
48085	2631
19153	2622
36119	2600
47093	2586
26081	2557
35001	2546
08041	2531
26161	2462
16001	2414
26125	2382
45019	2379
06111	2346
22033	2332
06083	2239
23005	2216
48141	2160
24031	2121
32031	2114
21067	2045
12009	2041
39113	2033
37081	2023
20173	1974
12073	1950
09009	1933
51810	1930
34017	1919
26065	1908
09001	1867
17043	1856
48121	1856
05119	1842
36067	1833
24037	1825
41039	1806
45079	1782
06097	1749
17099	1746
53063	1746
45045	1723
44007	1722
49049	1636
12103	1635
01089	1624
24003	1599
20091	1576
09003	1567
29077	1561
06077	1559
56025	1553
34013	1527
29019	1511
12001	1509
34003	1497
06087	1493
48167	1472
25009	1471
37063	1455
53061	1454
25027	1429
13059	1421
36103	1413
36059	1412
47065	1411
13067	1400
39153	1399
51059	1395
01097	1395
37135	1386
36001	1377
28049	1368
31109	1354
33011	1351
37021	1349
38041	1342
53009	1339
08069	1338
13051	1334
48215	1332
51013	1326
24033	1310
39095	1308
20045	1307
20161	1296
21169	1277
06099	1274
37129	1258
17089	1215
12115	1208
51510	1168
06095	1161
48303	1160
48309	1156
40027	1150
42019	1133
25021	1131
47187	1127
42071	1123
08001	1122
12033	1115
17019	1113
41067	1105
01125	1105
06047	1099
18105	1090
06079	1089
53073	1088
17097	1076
02020	1069
12127	1060
05143	1060
42091	1056
48041	1052
53067	1035
12071	1034
10003	1018
13135	1016
48355	1012
06061	1004
51710	986
13089	982
41047	978
05093	965
42043	962
47149	960
05085	958
19103	951
51540	938
01101	938
48491	925
06053	919
55133	918
08059	910
37067	903
34021	895
45051	892
22017	884
17201	878
12105	872
01081	871
55009	850
34023	846
26049	846
33015	844
18003	840
12051	840
50007	839
22055	839
17197	836
48067	835
25013	832
26077	832
42027	823
39003	823
39017	805
42029	804
25023	802
06041	800
41017	799
18089	799
48061	794
08005	787
18163	786
13245	775
19113	772
12117	763
18157	759
06113	753
06107	748
48339	745
48375	739
39151	736
42133	735
38017	732
37051	725
34025	724
34039	714
48277	710
04005	705
06007	704
48027	698
18141	694
51600	692
12005	692
12021	682
08101	671
41005	667
42049	667
48209	666
48245	662
46099	662
18057	661
53035	660
36109	653
29189	651
27037	642
17167	639
35049	629
24005	628
48157	626
28035	625
51770	622
48423	618
27137	612
21227	612
19169	610
34031	605
42011	604
51121	602
25005	600
26139	597
42095	592
36071	588
20177	587
17143	581
37147	578
40119	574
51680	573
42069	570
30063	568
34007	561
26099	560
47125	557
06055	557
05007	555
42017	553
19013	552
17113	551
08035	547
54061	545
41029	541
24027	540
12097	540
39099	539
42077	534
17111	529
13215	521
30031	520
17119	519
12083	517
55087	516
45091	515
02090	514
48279	513
12091	511
51025	506
48441	506
06089	505
51153	504
41003	503
39165	500
28047	495
12101	492
36027	492
42081	483
48469	475
39009	472
39093	472
18035	468
54039	467
48479	467
05045	466
24021	457
49057	455
51650	451
48251	449
35013	447
45077	442
01003	438
54011	432
51700	428
51550	427
13057	424
36111	424
34027	420
04027	419
55139	418
45083	417
13107	416
27109	413
22103	412
12061	409
53005	408
13021	397
48039	393
51630	392
17163	389
42045	389
41007	387
05031	387
55101	386
18091	383
39133	383
25015	383
55035	382
36007	382
04021	382
29097	382
28071	381
42041	380
27163	379
53077	377
28105	374
36057	373
49011	371
22019	371
42079	368
22073	367
18127	367
47165	366
55127	360
36063	360
12081	358
51107	353
55059	352
49043	350
37035	350
48183	346
09011	346
35043	345
28081	344
27003	340
30111	340
36065	339
48329	337
34001	337
37001	336
47179	335
34029	334
23019	334
06017	332
18081	331
40031	331
37025	327
08123	327
36091	324
19163	322
37189	322
36093	319
45063	319
04025	318
05131	318
18039	314
55063	312
39057	311
22051	311
13185	309
17037	309
48451	307
47113	306
01077	305
26055	304
12069	302
48135	302
01055	302
45013	301
37097	301
20209	301
06023	299
51660	297
39173	296
48139	293
34005	289
13151	289
28033	288
51830	288
29183	287
08077	287
01069	287
44003	286
48485	286
36087	286
39023	285
21009	284
01015	283
08037	282
36083	282
28121	282
37071	281
04015	280
01117	280
17115	280
16057	280
46009	279
26145	279
33013	279
10005	278
39085	278
06025	275
45007	274
49005	273
17077	273
47011	272
13095	271
19015	269
13115	264
